"","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch1_num","atn_ch2_num","atn_ch3_num","atn_ch_sum","atn_ch","Participant","Image","accuracy","confidence","time_taken","AI_use","AI","Bar","Group","animal"
"3171",54,0,1,4,2,1,0.6,1,0,1,2,0,"R_1l42OqVwnYdxJ8f","Pomg",1,1,4.651,NA,0,0,"No_AI",0
"3172",31,0,0,2,4,0.6,0.4,1,1,1,3,1,"R_23fwKuhlm4g9dwA","Pomg",1,0.4,10.61,NA,0,0,"No_AI",0
"3173",33,0,0,2,4,0.6,0.2,1,1,1,3,1,"R_272JFncaVZ9WFdK","Pomg",0,0.2,9.493,NA,0,0,"No_AI",0
"3174",19,0,1,3,3,0.6,0.4,1,1,1,3,1,"R_a4Y80TR5C45yB4B","Pomg",0,0.8,20.329,NA,0,0,"No_AI",0
"3175",54,1,0,5,4,0.2,0.2,1,0,1,2,0,"R_2amByEI6KR7T1AS","Pomg",0,0.4,10.86,NA,0,0,"No_AI",0
"3176",20,0,0,4,4,0.8,0.2,1,0,1,2,0,"R_eJXJ1RugnblJow9","Pomg",0,0.4,8.619,NA,0,0,"No_AI",0
"3177",48,1,0,2,4,0.4,0.6,1,0,1,2,0,"R_1OEaXiF6Xs42rsn","Pomg",0,0.2,5.412,NA,0,0,"No_AI",0
"3178",36,0,1,2,2,0.6,0.2,1,0,1,2,0,"R_1QtQoMjy78LyoDf","Pomg",1,0.8,11.376,NA,0,0,"No_AI",0
"3179",33,1,1,4,2,0.6,0.2,1,1,1,3,1,"R_307OQjs96WIEAX4","Pomg",1,0.4,21.565,NA,0,0,"No_AI",0
"3180",46,1,0,4,3,0.2,0.2,1,1,1,3,1,"R_yUtpzqHZBZbfO5r","Pomg",0,0.2,14.015,NA,0,0,"No_AI",0
"3181",38,0,0,4,3,0.6,0.6,1,1,1,3,1,"R_2SDNwJSlNDzQKI4","Pomg",1,1,9.658,NA,0,0,"No_AI",0
"3182",32,1,0,4,2,1,0.6,1,0,1,2,0,"R_2ygcqvOse7AxPfH","Pomg",0,0.8,8.821,NA,0,0,"No_AI",0
"3183",25,1,1,4,3,0.6,0.2,1,1,1,3,1,"R_wUgyZabqSwDA4Y9","Pomg",0,0,10.094,NA,0,0,"No_AI",0
"3184",18,0,0,3,2,0.2,0,0,0,1,1,0,"R_2E4NwdSazRP4TGE","Pomg",1,0.6,9.065,NA,0,0,"No_AI",0
"3185",33,0,0,3,2,0.8,0,1,0,1,2,0,"R_3Dv90Lfjh1tTgL6","Pomg",1,1,9.881,NA,0,0,"No_AI",0
"3186",58,1,1,4,4,0.2,0,1,0,1,2,0,"R_tLjwQQjei5qIBMt","Pomg",1,1,9.517,NA,0,0,"No_AI",0
"3187",24,1,0,4,4,0.6,0,1,1,1,3,1,"R_2dzjMKw6OPvPipm","Pomg",1,0.8,13.227,NA,0,0,"No_AI",0
"3188",29,0,1,4,4,0.4,0.2,1,1,1,3,1,"R_2So8JUQIsrbVu8K","Pomg",0,0.2,18.401,NA,0,0,"No_AI",0
"3189",19,0,0,4,1,0.2,0,1,1,1,3,1,"R_1Iv1VxxfEO91KYT","Pomg",0,0.2,6.628,NA,0,0,"No_AI",0
"3190",18,0,1,4,2,0.4,0,0,1,1,2,0,"R_3NWFiWcxIRu5vX2","Pomg",0,0.4,3.954,NA,0,0,"No_AI",0
"3191",32,1,1,5,4,0.6,0.6,1,0,1,2,0,"R_Qg0pW0MrwzTlZvj","Pomg",0,1,18.175,NA,0,0,"No_AI",0
"3192",32,1,1,5,4,0.6,0.6,1,0,1,2,0,"R_1BY4TZBPcDxBXCI","Pomg",1,0.8,52.02,NA,0,0,"No_AI",0
"3193",36,0,1,5,1,0.4,0.4,1,1,1,3,1,"R_1pyUT2xKq7tDArL","Pomg",1,0.6,12.332,NA,0,0,"No_AI",0
"3194",49,0,1,3,4,0.8,0.4,1,1,1,3,1,"R_10BJzh2xkqkXP9G","Pomg",1,0.8,13.374,NA,0,0,"No_AI",0
"3195",34,1,1,2,3,0.2,0,1,1,1,3,1,"R_0wkGlbEsBo72LBv","Pomg",1,0,47.887,NA,0,0,"No_AI",0
"3196",25,0,0,2,3,0.6,0.2,1,1,1,3,1,"R_1qUHBLbY2RlvVOV","Pomg",1,0.4,14.919,NA,0,0,"No_AI",0
"3197",34,1,1,4,4,0.8,0.4,1,1,1,3,1,"R_QgY8hyXx0Pmc1dD","Pomg",0,0.8,35.2,NA,0,0,"No_AI",0
"3198",33,1,0,3,3,0.2,0.2,1,0,0,1,0,"R_roGerEtWcV6TRNT","Pomg",1,1,34.906,NA,0,0,"No_AI",0
"3199",44,1,1,4,4,0.4,0.4,1,1,1,3,1,"R_3jfxfISpaswm605","Pomg",1,0.2,8.391,NA,0,0,"No_AI",0
"3200",35,0,0,5,1,0.6,0.6,1,0,0,1,0,"R_sNiUXsAQHUF0U9j","Pomg",1,0.6,9.843,NA,0,0,"No_AI",0
"3201",27,0,0,4,2,1,1,1,1,1,3,1,"R_2uwzNn25d3H6Mu0","Pomg",1,0.4,6.841,NA,0,0,"No_AI",0
"3202",57,1,0,4,4,0.6,0.2,1,1,1,3,1,"R_1OplfLWAJhmVrNk","Pomg",0,0.8,91.977,NA,0,0,"No_AI",0
"3203",24,0,1,3,3,0.4,0.4,1,0,1,2,0,"R_3qsXvPziWMVXlCs","Pomg",1,1,5.148,NA,0,0,"No_AI",0
"3204",31,1,1,4,1,0.4,0.4,1,1,1,3,1,"R_1o84p7QZFHNiUOh","Pomg",1,0.2,17.032,NA,0,0,"No_AI",0
"3205",37,0,0,4,4,0.4,0.2,1,1,1,3,1,"R_OliIl76lWVWnUEp","Pomg",0,0.2,28.952,NA,0,0,"No_AI",0
"3206",64,0,0,4,4,0.2,0,1,1,1,3,1,"R_C1C5ojO7jGgIqml","Pomg",0,0.6,22.5,NA,0,0,"No_AI",0
"3207",47,0,0,4,4,0.8,0.2,1,1,1,3,1,"R_2vk6MQHU9u5Khfz","Pomg",1,0.4,20.59,NA,0,0,"No_AI",0
"3208",32,1,1,4,4,0.8,0,1,1,1,3,1,"R_w5d7tiTJJco0Bxv","Pomg",1,0.2,8.799,NA,0,0,"No_AI",0
"3209",45,1,0,2,4,0.6,0,1,1,1,3,1,"R_1HoVpK2zrJ4h2Da","Pomg",0,0.6,8.001,NA,0,0,"No_AI",0
"3210",51,1,1,4,2,0.6,0.4,1,1,1,3,1,"R_3Pe0OlQn2SyMRge","Pomg",0,0.8,8.642,NA,0,0,"No_AI",0
"3211",33,1,1,5,5,0.4,0.4,1,1,1,3,1,"R_1floJHnSj3EIGBW","Pomg",0,0.2,5.715,NA,0,0,"No_AI",0
"3212",40,1,0,5,3,0.2,0.2,1,1,1,3,1,"R_3smiF6LXktgnfF6","Pomg",1,0.6,5.205,NA,0,0,"No_AI",0
"3213",40,1,1,4,4,0.4,0,1,1,1,3,1,"R_9z8DUlB3BC9anEB","Pomg",1,0,16.1,NA,0,0,"No_AI",0
"3214",25,0,0,3,4,0.6,0,1,0,1,2,0,"R_3ND8S7eFPywQ0XG","Pomg",0,0.4,15.513,NA,0,0,"No_AI",0
"3215",25,1,0,2,4,0.6,0,1,1,1,3,1,"R_1N2efRTviFlAoWu","Pomg",1,0.8,5.379,NA,0,0,"No_AI",0
"3216",51,1,0,4,1,0.6,0.2,1,1,1,3,1,"R_3GqPPwHEwMIkCSF","Pomg",1,0.6,16.089,NA,0,0,"No_AI",0
"3217",22,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_22mqvTFwijCFDOC","Rseed",0,1,3.802,NA,0,0,"No_AI",0
"3218",58,1,0,2,4,0.2,0,0,1,1,2,0,"R_vr9oYzUEhrjrmAF","Rseed",0,0.6,8.372,NA,0,0,"No_AI",0
"3219",18,0,0,3,3,0.6,0.4,1,0,1,2,0,"R_1eVGQkDn4wmTveD","Rseed",0,0,20.265,NA,0,0,"No_AI",0
"3220",59,0,0,3,2,0.4,0,1,1,1,3,1,"R_9SmL2ZpD54Eow3T","Rseed",0,0.4,21.065,NA,0,0,"No_AI",0
"3221",30,0,0,3,3,0.6,0.4,1,1,1,3,1,"R_2yegKpfProRdTHs","Rseed",0,0.2,13.767,NA,0,0,"No_AI",0
"3222",30,1,0,5,4,0,0,1,1,1,3,1,"R_3rSwlBik2Gfkh5B","Rseed",0,0,19.994,NA,0,0,"No_AI",0
"3223",24,1,1,5,5,0.4,0.2,1,1,1,3,1,"R_1EiEj4FyRqbuA40","Rseed",1,0,14.135,NA,0,0,"No_AI",0
"3224",18,0,1,3,3,0.6,0.2,1,1,0,2,0,"R_3iyQxtIShxHleOm","Rseed",0,0,8.947,NA,0,0,"No_AI",0
"3225",23,0,1,4,3,0.6,0,1,1,1,3,1,"R_3gTWxd8okkHqgWE","Rseed",0,0,5.722,NA,0,0,"No_AI",0
"3226",21,0,1,4,1,0.4,0.2,1,1,1,3,1,"R_0P91reh8CsGYQIV","Rseed",0,1,4.982,NA,0,0,"No_AI",0
"3227",20,0,0,4,2,0.8,0.6,1,0,0,1,0,"R_2WGM38KGUDeGLkc","Rseed",0,0.6,6.238,NA,0,0,"No_AI",0
"3228",31,1,1,4,4,0.8,0,1,1,1,3,1,"R_1K3CAo2kTuUk5pJ","Rseed",0,0.6,7.995,NA,0,0,"No_AI",0
"3229",21,0,0,2,2,0.4,0.4,1,1,1,3,1,"R_2aY973l52plt7Bv","Rseed",0,0.2,6.734,NA,0,0,"No_AI",0
"3230",23,0,1,2,3,0.4,0.2,1,1,1,3,1,"R_1N2EC9A3NcCumLn","Rseed",0,0.2,8.935,NA,0,0,"No_AI",0
"3231",26,1,1,2,5,0,0,1,1,1,3,1,"R_UxNdIEuBcSD4Jnr","Rseed",0,0.2,4.42,NA,0,0,"No_AI",0
"3232",22,1,1,2,4,0.4,0,1,1,1,3,1,"R_9XEw40pHMWQvsel","Rseed",0,0.6,6.529,NA,0,0,"No_AI",0
"3233",46,1,0,5,2,0.4,0.2,1,1,1,3,1,"R_2ClcZpBJkRng4bF","Rseed",0,0,12.323,NA,0,0,"No_AI",0
"3234",26,1,0,2,3,0.4,0.2,1,0,1,2,0,"R_w7z6QyyjQbmgn4t","Rseed",1,0,7.397,NA,0,0,"No_AI",0
"3235",25,1,0,4,4,0.4,0,1,1,1,3,1,"R_0CEZexeez6PmpY5","Rseed",0,0.4,5.81,NA,0,0,"No_AI",0
"3236",33,1,1,2,2,0.4,0.2,1,1,1,3,1,"R_wZSfcAGv5NaiceJ","Rseed",0,0.2,10.769,NA,0,0,"No_AI",0
"3237",41,0,1,4,4,0.2,0,1,1,1,3,1,"R_uknfXYnH7IEu6xb","Rseed",1,0,16.645,NA,0,0,"No_AI",0
"3238",30,0,1,3,2,0.4,0.4,1,0,1,2,0,"R_3KwJ0CY6mYNnCWX","Rseed",1,0,12.345,NA,0,0,"No_AI",0
"3239",23,0,1,3,2,0.2,0,1,1,1,3,1,"R_2VCRRO3FlQGg4yf","Rseed",0,0.2,18.711,NA,0,0,"No_AI",0
"3240",35,1,0,4,4,0.4,0,1,1,1,3,1,"R_3GllcSVAbWgPJc6","Rseed",1,0.2,8.393,NA,0,0,"No_AI",0
"3241",27,0,1,4,3,0.6,0,1,0,1,2,0,"R_PTHzERZQpfZFYLT","Rseed",0,0,12.6,NA,0,0,"No_AI",0
"3242",20,0,0,3,4,0.6,0,1,1,1,3,1,"R_XRkHP28XftIToGZ","Rseed",0,0,5.345,NA,0,0,"No_AI",0
"3243",59,0,0,1,2,1,0.4,1,1,1,3,1,"R_2Xii2SX9yhNcbdr","Rseed",0,0,14.117,NA,0,0,"No_AI",0
"3244",23,0,1,4,2,0.4,0.2,1,1,1,3,1,"R_2OOWqGVsHSMpKYP","Rseed",0,0.2,333.889,NA,0,0,"No_AI",0
"3245",21,0,1,4,4,0.4,0,1,1,1,3,1,"R_r9FFDydNduScHYZ","Rseed",0,0.2,11.725,NA,0,0,"No_AI",0
"3246",22,1,1,3,2,0.4,0.2,1,1,1,3,1,"R_21zzGKM7iwBK4ro","Rseed",0,0.2,7.196,NA,0,0,"No_AI",0
"3247",28,0,0,5,4,0.6,0.2,1,1,1,3,1,"R_27xRjOXD126VLMu","Rseed",0,0,8.124,NA,0,0,"No_AI",0
"3248",36,1,1,4,4,0.6,0,0,1,1,2,0,"R_1rluEh5Zo5QIoAJ","Rseed",0,0.4,4.536,NA,0,0,"No_AI",0
"3249",25,0,0,2,4,0.8,0.2,1,0,1,2,0,"R_3MDznKTUj3fvOxW","Rseed",0,0,8.727,NA,0,0,"No_AI",0
"3250",38,0,1,2,3,0.4,0,1,0,1,2,0,"R_1I4rKEIgLpt3GuB","Rseed",0,0.8,15.393,NA,0,0,"No_AI",0
"3251",20,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_DpkR6vZ2iL5rMn7","Rseed",0,0.6,6.502,NA,0,0,"No_AI",0
"3252",19,0,1,1,4,0.6,0,1,1,1,3,1,"R_1QtlhAsDepwI9RN","Rseed",0,0.8,5.783,NA,0,0,"No_AI",0
"3253",28,1,0,1,4,0.2,0,1,1,1,3,1,"R_1F9rPW57TS2Nz7j","Rseed",0,0.2,6.914,NA,0,0,"No_AI",0
"3254",25,1,1,3,NA,0.6,0.2,1,1,1,3,1,"R_3RkCeoxW3QHvbUE","Rseed",0,0.6,5.267,NA,0,0,"No_AI",0
"3255",18,0,0,4,2,0.4,0,1,1,1,3,1,"R_2TEFTZFF7BLVxFe","Rseed",0,0,10.054,NA,0,0,"No_AI",0
"3256",29,1,1,4,2,0.4,0.4,1,1,1,3,1,"R_27JC9L7yPkmOEt5","Rseed",0,0,9.069,NA,0,0,"No_AI",0
"3257",30,1,0,4,4,0.6,0,1,1,1,3,1,"R_110gucIytMMzhRT","Rseed",0,0,15.589,NA,0,0,"No_AI",0
"3258",25,0,0,3,4,0.6,0,1,1,1,3,1,"R_6yDv4POVNnikrzH","Rseed",0,0,34.834,NA,0,0,"No_AI",0
"3259",20,0,1,2,4,1,0,1,1,1,3,1,"R_3Eh61fVL4wYbZBY","Rseed",0,0,13.12,NA,0,0,"No_AI",0
"3260",27,1,1,3,2,0.6,0.2,1,1,1,3,1,"R_1Kfj7417wIlqllb","Rseed",1,0.2,7.615,NA,0,0,"No_AI",0
"3261",37,1,0,4,2,0.6,0.6,1,1,1,3,1,"R_sHJu8Tm2ys4fFsZ","Rseed",1,0.4,10.865,NA,0,0,"No_AI",0
"3262",24,1,1,4,4,0.6,0,1,1,1,3,1,"R_31HNMw1wqj2Q5lP","Rseed",0,0.2,28.433,NA,0,0,"No_AI",0
"3263",27,1,0,2,4,0.4,0.2,1,1,1,3,1,"R_zVwVCcoJbKqVHyN","Rseed",0,0.2,7.313,NA,0,0,"No_AI",0
"3264",39,1,1,5,2,0.8,0.6,1,1,1,3,1,"R_PGVws6TJenVHYpr","Rseed",0,0.2,41.255,NA,0,0,"No_AI",0
"3265",20,0,1,3,4,0,0,1,1,1,3,1,"R_1FG34AxEY8JntO3","Rseed",1,0.4,7.412,NA,0,0,"No_AI",0
"3266",32,1,1,4,2,0.2,0,1,1,1,3,1,"R_3dTedqThDLeKo53","Rseed",0,0.2,4.958,NA,0,0,"No_AI",0
"3267",28,1,1,4,2,0.8,0.4,1,1,1,3,1,"R_1PS13gNhqWQkAzM","Rseed",0,0.2,9.982,NA,0,0,"No_AI",0
"3268",41,1,0,3,5,0.2,0,1,1,1,3,1,"R_XRFV1wd3KSh8w7L","Rseed",0,0,11.104,NA,0,0,"No_AI",0
"3269",57,0,0,2,4,0.2,0.4,1,0,1,2,0,"R_3D8ybG7SsU7w4jB","Rseed",0,0,9.452,NA,0,0,"No_AI",0
"3270",40,0,0,4,2,0.4,0.4,1,1,1,3,1,"R_tYXg6mdF9O0QPrX","Rseed",0,0.6,6.628,NA,0,0,"No_AI",0
"3271",28,1,1,2,4,0.6,0,1,1,1,3,1,"R_2dmOmqHlo0Qznkx","Rseed",0,0.8,3.531,NA,0,0,"No_AI",0
"3272",25,0,0,3,1,0.4,0,1,1,1,3,1,"R_31hMAot4jDSGS6Z","Rseed",0,0.2,11.114,NA,0,0,"No_AI",0
"3273",28,1,0,2,4,0.8,0.2,1,0,1,2,0,"R_3e2LsfjPy5BKRbC","Rseed",0,0,16.496,NA,0,0,"No_AI",0
"3274",21,0,1,4,3,0.6,0.2,1,1,1,3,1,"R_2cCNyQR8fYD8N5U","Rseed",0,0,18.11,NA,0,0,"No_AI",0
"3275",21,0,1,4,1,0.6,0,1,1,1,3,1,"R_yllLgeMlqTZDhLj","Rseed",0,0.2,16.051,NA,0,0,"No_AI",0
"3276",31,0,1,4,2,0.2,0.2,1,0,1,2,0,"R_3m2Z9IOpTigHrSU","Rseed",0,0,17.611,NA,0,0,"No_AI",0
"3277",54,1,1,4,4,0.6,0.4,1,0,1,2,0,"R_2RTYSLuS7jIV3VC","Rseed",0,0.4,7.019,NA,0,0,"No_AI",0
"3278",30,1,0,4,2,1,0.4,1,1,1,3,1,"R_2s7kl891Z9GBUWa","Rseed",0,0.2,12.779,NA,0,0,"No_AI",0
"3279",48,1,1,4,3,0.2,0,1,0,0,1,0,"R_2Y9h1b2E4GDjGlY","Rseed",0,0,6.731,NA,0,0,"No_AI",0
"3280",20,0,1,2,4,0.2,0,1,1,1,3,1,"R_2Ynup9mzbRziFag","Rseed",0,0,10.28,NA,0,0,"No_AI",0
"3281",27,1,0,2,4,0.6,0.2,0,0,1,1,0,"R_1hM6wa9kSUNH1Ep","Rseed",0,0.2,9.693,NA,0,0,"No_AI",0
"3282",23,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_3dWI2pcrQ6pgWQW","Rseed",0,1,6.069,NA,0,0,"No_AI",0
"3283",29,1,0,4,4,0.8,0,1,1,1,3,1,"R_3O0wOumB2iXWwql","Rseed",0,0.4,7.793,NA,0,0,"No_AI",0
"3284",28,1,0,2,4,0.6,0.8,1,1,1,3,1,"R_2rBAY208NsMD2IE","Rseed",1,0.8,4.641,NA,0,0,"No_AI",0
"3285",34,1,1,3,4,0.6,0,1,1,1,3,1,"R_3Ei0VFuFY8NRNYI","Rseed",0,0,9.551,NA,0,0,"No_AI",0
"3286",25,1,1,2,3,0.4,0.2,1,0,1,2,0,"R_1g2sU5O3CsO3QFi","Rseed",1,0.2,6.661,NA,0,0,"No_AI",0
"3287",25,0,0,4,2,0.2,0.4,1,1,1,3,1,"R_3CUcOioBR7jsEmr","Rseed",0,0.2,10.718,NA,0,0,"No_AI",0
"3288",20,0,1,5,2,0.6,0.6,0,1,1,2,0,"R_2VxRm60qNqWMzvG","Rseed",1,0.8,9.537,NA,0,0,"No_AI",0
"3289",21,0,1,4,3,0.8,0,1,1,1,3,1,"R_1F5jopdza3Q288l","Rseed",0,0,21.898,NA,0,0,"No_AI",0
"3290",22,1,0,5,4,0.4,0,1,0,0,1,0,"R_1JRW0tZ4nfhwGDs","Rseed",0,0.6,5.744,NA,0,0,"No_AI",0
"3291",38,0,1,4,3,0.4,0,1,1,1,3,1,"R_b8ZWwSxP0PUf2y5","Rseed",0,0.2,30.519,NA,0,0,"No_AI",0
"3292",28,0,0,4,2,0.8,0.4,1,1,0,2,0,"R_31KpSuswjU9fRyK","Rseed",0,0.2,6.963,NA,0,0,"No_AI",0
"3293",20,0,1,5,4,0,0,1,1,1,3,1,"R_1FbQTuGHERv9hNh","Rseed",0,0,11.828,NA,0,0,"No_AI",0
"3294",41,0,1,4,4,1,1,1,0,1,2,0,"R_1EWnWzzjUzi0F4p","Rseed",0,0.8,149.282,NA,0,0,"No_AI",0
"3295",21,0,0,2,4,0.6,0.2,1,1,1,3,1,"R_3eHLwPbxKYA02rv","Rseed",0,0,21.183,NA,0,0,"No_AI",0
"3296",20,0,1,5,4,0.6,0.2,1,1,1,3,1,"R_1lB0UmQ0EKn17Kt","Rseed",0,0,11.201,NA,0,0,"No_AI",0
"3297",56,1,0,4,4,0.2,0.2,1,0,1,2,0,"R_1Injgg4T1mfn5VB","Rseed",0,0.4,15.487,NA,0,0,"No_AI",0
"3298",24,0,1,4,3,0.2,0.2,1,1,1,3,1,"R_UrUGrUYwcUzf9n3","Rseed",0,0,13.369,NA,0,0,"No_AI",0
"3299",38,1,1,3,4,0.6,0.6,1,1,1,3,1,"R_x5Rs1GxD4ju4N7r","Rseed",0,0,12.045,NA,0,0,"No_AI",0
"3300",39,0,1,5,1,0.2,0.4,1,1,1,3,1,"R_2uOLjZoSRPwCzMO","Rseed",0,0.8,6.104,NA,0,0,"No_AI",0
"3301",32,1,0,4,2,0.8,0.2,1,1,1,3,1,"R_svqMr55RTvSq9Tb","Rseed",0,0,11.099,NA,0,0,"No_AI",0
"3302",37,1,0,2,4,0.4,0,1,1,1,3,1,"R_1JVhO3JZuxaPwDj","Rseed",0,0,10.611,NA,0,0,"No_AI",0
"3303",32,0,1,4,3,0.6,0.4,1,1,1,3,1,"R_2nq062m405bPwLn","Rseed",0,0.6,11.21,NA,0,0,"No_AI",0
"3304",29,0,1,4,5,0,0,1,1,1,3,1,"R_3hu8aeWZDOaF2xr","Rseed",0,0,8.094,NA,0,0,"No_AI",0
"3305",34,0,1,4,3,0.2,0.2,1,1,1,3,1,"R_1f4bLhhQdj8vfBF","Rseed",0,0,9.965,NA,0,0,"No_AI",0
"3306",24,1,0,4,2,0.4,0.2,1,1,1,3,1,"R_3QJiOABg22on0Wi","Rseed",0,0.4,12.605,NA,0,0,"No_AI",0
"3307",41,1,0,4,2,0.6,0.2,1,1,1,3,1,"R_tQKevyemPIwqr2p","Rseed",0,0.4,5.457,NA,0,0,"No_AI",0
"3308",35,0,1,3,4,0.4,0,1,1,1,3,1,"R_2B8VbVp8QXPiZTJ","Rseed",0,0.4,7.827,NA,0,0,"No_AI",0
"3309",32,1,1,4,3,0.4,0,1,1,1,3,1,"R_1PTsrMRaxBVJ3Li","Rseed",0,0.2,7.338,NA,0,0,"No_AI",0
"3310",20,0,0,3,4,0.6,0.2,1,1,1,3,1,"R_2fATs8WTUoK2c5C","Rseed",0,0.8,7.817,NA,0,0,"No_AI",0
"3311",36,0,0,4,3,0.6,0.2,1,1,1,3,1,"R_DdTjh74QzXNHIaZ","Rseed",0,0,16,NA,0,0,"No_AI",0
"3312",34,1,0,2,4,0.4,0,1,1,1,3,1,"R_vITXm5mp1EtaDLP","Rseed",0,0,6.9,NA,0,0,"No_AI",0
"3313",20,0,0,4,2,0.6,0.4,1,1,1,3,1,"R_2ZNWWm7JSRn4WSU","Rseed",0,0.2,6.753,NA,0,0,"No_AI",0
"3314",36,0,0,5,2,0,0,1,1,0,2,0,"R_2ScxbuZLpxXGhZB","Rseed",0,0.2,21.771,NA,0,0,"No_AI",0
"3315",33,1,0,4,4,0.6,0,1,1,1,3,1,"R_6Yktf5yRyYQq5CV","Rseed",1,0,8.922,NA,0,0,"No_AI",0
"3316",26,1,0,2,3,1,0.2,1,0,0,1,0,"R_2cBhg2q86tKTvOY","Rseed",0,0,6.157,NA,0,0,"No_AI",0
"3317",20,0,0,4,4,0.8,0.2,1,1,1,3,1,"R_1fjyKx3MpvlArLz","Rseed",0,0,19.652,NA,0,0,"No_AI",0
"3318",20,0,0,3,4,0.4,0,1,1,1,3,1,"R_2xUXdzK9YkR2JC7","Rseed",0,0,11.652,NA,0,0,"No_AI",0
"3319",22,1,0,4,3,0.2,0,1,1,1,3,1,"R_2e4jjNhizs8CCEJ","Rseed",0,0,7.758,NA,0,0,"No_AI",0
"3320",31,1,1,4,4,0.4,0.2,1,1,1,3,1,"R_1118Q5jQdKSYqCf","Rseed",0,0.2,6.284,NA,0,0,"No_AI",0
"3321",19,0,1,4,3,0.8,0.4,0,0,0,0,0,"R_3G7XoU6W2Rpc07a","Rseed",0,0.2,7.428,NA,0,0,"No_AI",0
"3322",42,1,1,2,4,0.2,0,1,1,1,3,1,"R_1jIjvIpE80Qg7Th","Rseed",0,0,6.877,NA,0,0,"No_AI",0
"3323",46,1,0,4,4,0.2,0,1,1,1,3,1,"R_2cvH21TruCbSnrh","Rseed",0,0.2,32.709,NA,0,0,"No_AI",0
"3324",30,0,1,4,3,0.4,0,1,1,1,3,1,"R_3iybB6S0OqfYsir","Rseed",0,0,21.148,NA,0,0,"No_AI",0
"3325",23,0,1,5,2,0.6,0.4,1,1,1,3,1,"R_w6tKRNDOUb7NFSN","Rseed",0,0.2,10.474,NA,0,0,"No_AI",0
"3326",56,0,1,1,1,0.2,0,1,1,1,3,1,"R_3Pdx2J4VK1deDv2","Rseed",0,0,8.25,NA,0,0,"No_AI",0
"3327",18,0,1,5,2,0.4,0,1,1,1,3,1,"R_3rY7Dy21ENawstb","Rseed",0,0.6,7.072,NA,0,0,"No_AI",0
"3328",30,1,0,2,2,1,0,1,0,1,2,0,"R_3kFYnZ6hDbkfb3c","Rseed",1,0.6,11.42,NA,0,0,"No_AI",0
"3329",22,1,1,4,4,0.4,0,1,1,1,3,1,"R_3fv10VMtORusggP","Rseed",0,0.6,28.028,NA,0,0,"No_AI",0
"3330",36,1,1,2,4,0.2,0,1,1,1,3,1,"R_2tJQLagG2M6QdOa","Rseed",0,0,14.289,NA,0,0,"No_AI",0
"3331",27,0,0,3,4,0.6,0.4,1,0,1,2,0,"R_1OUhaHX2ruEcKJT","Rseed",0,0,10.607,NA,0,0,"No_AI",0
"3332",38,1,0,4,5,0.2,0,1,1,1,3,1,"R_1Q48jAD4pTY0iwE","Rseed",1,0.4,8.273,NA,0,0,"No_AI",0
"3333",27,1,1,4,5,0.2,0,1,1,1,3,1,"R_29ay5nG6FZMFmIO","Rseed",0,0.4,4.565,NA,0,0,"No_AI",0
"3334",20,0,0,2,2,0.6,0,1,1,1,3,1,"R_1kZXPjgdTdh1AjP","Rseed",1,0.6,30.121,NA,0,0,"No_AI",0
"3335",23,1,0,2,4,0.4,0,1,1,1,3,1,"R_SMYK1tVcbNmEcTL","Rseed",0,0,16.206,NA,0,0,"No_AI",0
"3336",36,1,1,4,4,0.4,0,1,1,1,3,1,"R_1pVVZ3s1CXu4QaD","Rseed",0,0.4,28.903,NA,0,0,"No_AI",0
"3337",18,0,0,2,4,0.2,0.4,1,1,1,3,1,"R_1gdxr3201bY7lCK","Rseed",0,0.2,21.252,NA,0,0,"No_AI",0
"3338",22,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_3OcZLD9v026y7mT","Rseed",0,0.8,6.598,NA,0,0,"No_AI",0
"3339",18,0,1,5,4,0.4,0.4,1,1,1,3,1,"R_2DSqmhukIDHwKq0","Rseed",0,0.2,10.533,NA,0,0,"No_AI",0
"3340",31,0,0,5,4,0.2,0,1,1,1,3,1,"R_2S2MzXJuLzJTOFy","Rseed",0,0,9.145,NA,0,0,"No_AI",0
"3341",39,1,0,4,2,0.4,0.2,1,1,1,3,1,"R_1nOZBpHU8HVRcH4","Rseed",1,0.2,9.482,NA,0,0,"No_AI",0
"3342",38,1,1,4,4,0.8,0.2,1,0,0,1,0,"R_3PN5vXNaw42oN8v","Rseed",0,0.8,3.481,NA,0,0,"No_AI",0
"3343",21,0,0,4,3,0.2,0.2,1,1,1,3,1,"R_6s2aZB6FLy5MkCt","Rseed",1,0,10.753,NA,0,0,"No_AI",0
"3344",52,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_115550r3jsDbEz3","Rseed",0,0.4,7.564,NA,0,0,"No_AI",0
"3345",26,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_3RykCmjgM2Us0yf","Rseed",0,0.4,44.364,NA,0,0,"No_AI",0
"3346",36,1,1,2,2,0.6,0,0,1,1,2,0,"R_2QMz6qy0Rw9fREh","Rseed",0,1,3.72,NA,0,0,"No_AI",0
