"","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch1_num","atn_ch2_num","atn_ch3_num","atn_ch_sum","atn_ch","Participant","Image","accuracy","confidence","time_taken","AI_use","AI","Bar","Group","animal"
"682",21,0,0,2,4,0.6,0.2,1,1,1,3,1,"R_3eHLwPbxKYA02rv","Chimp",1,0.4,12.354,NA,0,0,"No_AI",1
"683",20,0,1,5,4,0.6,0.2,1,1,1,3,1,"R_1lB0UmQ0EKn17Kt","Chimp",1,0.4,12.855,NA,0,0,"No_AI",1
"684",56,1,0,4,4,0.2,0.2,1,0,1,2,0,"R_1Injgg4T1mfn5VB","Chimp",0,0.4,20.497,NA,0,0,"No_AI",1
"685",24,0,1,4,3,0.2,0.2,1,1,1,3,1,"R_UrUGrUYwcUzf9n3","Chimp",1,0.2,5.61,NA,0,0,"No_AI",1
"686",38,1,1,3,4,0.6,0.6,1,1,1,3,1,"R_x5Rs1GxD4ju4N7r","Chimp",1,0.6,6.578,NA,0,0,"No_AI",1
"687",39,0,1,5,1,0.2,0.4,1,1,1,3,1,"R_2uOLjZoSRPwCzMO","Chimp",0,0.8,17.786,NA,0,0,"No_AI",1
"688",32,1,0,4,2,0.8,0.2,1,1,1,3,1,"R_svqMr55RTvSq9Tb","Chimp",1,0.8,15.657,NA,0,0,"No_AI",1
"689",37,1,0,2,4,0.4,0,1,1,1,3,1,"R_1JVhO3JZuxaPwDj","Chimp",0,0.2,8.515,NA,0,0,"No_AI",1
"690",32,0,1,4,3,0.6,0.4,1,1,1,3,1,"R_2nq062m405bPwLn","Chimp",1,0.6,4.606,NA,0,0,"No_AI",1
"691",29,0,1,4,5,0,0,1,1,1,3,1,"R_3hu8aeWZDOaF2xr","Chimp",0,0.6,6.177,NA,0,0,"No_AI",1
"692",34,0,1,4,3,0.2,0.2,1,1,1,3,1,"R_1f4bLhhQdj8vfBF","Chimp",1,0.6,6.982,NA,0,0,"No_AI",1
"693",24,1,0,4,2,0.4,0.2,1,1,1,3,1,"R_3QJiOABg22on0Wi","Chimp",0,0.4,11.107,NA,0,0,"No_AI",1
"694",41,1,0,4,2,0.6,0.2,1,1,1,3,1,"R_tQKevyemPIwqr2p","Chimp",1,0.4,14.096,NA,0,0,"No_AI",1
"695",35,0,1,3,4,0.4,0,1,1,1,3,1,"R_2B8VbVp8QXPiZTJ","Chimp",1,0.8,6.739,NA,0,0,"No_AI",1
"696",32,1,1,4,3,0.4,0,1,1,1,3,1,"R_1PTsrMRaxBVJ3Li","Chimp",1,0.8,8.496,NA,0,0,"No_AI",1
"697",20,0,0,3,4,0.6,0.2,1,1,1,3,1,"R_2fATs8WTUoK2c5C","Chimp",0,0.8,8.477,NA,0,0,"No_AI",1
"698",36,0,0,4,3,0.6,0.2,1,1,1,3,1,"R_DdTjh74QzXNHIaZ","Chimp",0,0.2,4.645,NA,0,0,"No_AI",1
"699",34,1,0,2,4,0.4,0,1,1,1,3,1,"R_vITXm5mp1EtaDLP","Chimp",1,0.2,6.528,NA,0,0,"No_AI",1
"700",20,0,0,4,2,0.6,0.4,1,1,1,3,1,"R_2ZNWWm7JSRn4WSU","Chimp",1,0.6,9.663,NA,0,0,"No_AI",1
"701",36,0,0,5,2,0,0,1,1,0,2,0,"R_2ScxbuZLpxXGhZB","Chimp",1,0.4,18.135,NA,0,0,"No_AI",1
"702",33,1,0,4,4,0.6,0,1,1,1,3,1,"R_6Yktf5yRyYQq5CV","Chimp",1,0.4,6.157,NA,0,0,"No_AI",1
"703",26,1,0,2,3,1,0.2,1,0,0,1,0,"R_2cBhg2q86tKTvOY","Chimp",1,0.2,9.346,NA,0,0,"No_AI",1
"704",20,0,0,4,4,0.8,0.2,1,1,1,3,1,"R_1fjyKx3MpvlArLz","Chimp",1,1,6.403,NA,0,0,"No_AI",1
"705",20,0,0,3,4,0.4,0,1,1,1,3,1,"R_2xUXdzK9YkR2JC7","Chimp",1,0.6,12.657,NA,0,0,"No_AI",1
"706",22,1,0,4,3,0.2,0,1,1,1,3,1,"R_2e4jjNhizs8CCEJ","Chimp",0,0.6,7.671,NA,0,0,"No_AI",1
"707",31,1,1,4,4,0.4,0.2,1,1,1,3,1,"R_1118Q5jQdKSYqCf","Chimp",1,0.2,3.015,NA,0,0,"No_AI",1
"708",19,0,1,4,3,0.8,0.4,0,0,0,0,0,"R_3G7XoU6W2Rpc07a","Chimp",1,0.6,26.581,NA,0,0,"No_AI",1
"709",42,1,1,2,4,0.2,0,1,1,1,3,1,"R_1jIjvIpE80Qg7Th","Chimp",1,0.4,8.389,NA,0,0,"No_AI",1
"710",46,1,0,4,4,0.2,0,1,1,1,3,1,"R_2cvH21TruCbSnrh","Chimp",0,0.6,12.616,NA,0,0,"No_AI",1
"711",30,0,1,4,3,0.4,0,1,1,1,3,1,"R_3iybB6S0OqfYsir","Chimp",1,0.4,6.745,NA,0,0,"No_AI",1
"712",23,0,1,5,2,0.6,0.4,1,1,1,3,1,"R_w6tKRNDOUb7NFSN","Chimp",0,0.6,45.954,NA,0,0,"No_AI",1
"713",56,0,1,1,1,0.2,0,1,1,1,3,1,"R_3Pdx2J4VK1deDv2","Chimp",1,1,20.211,NA,0,0,"No_AI",1
"714",18,0,1,5,2,0.4,0,1,1,1,3,1,"R_3rY7Dy21ENawstb","Chimp",0,1,7.862,NA,0,0,"No_AI",1
"715",30,1,0,2,2,1,0,1,0,1,2,0,"R_3kFYnZ6hDbkfb3c","Chimp",0,1,8.47,NA,0,0,"No_AI",1
"716",22,1,1,4,4,0.4,0,1,1,1,3,1,"R_3fv10VMtORusggP","Chimp",0,1,28.024,NA,0,0,"No_AI",1
"717",36,1,1,2,4,0.2,0,1,1,1,3,1,"R_2tJQLagG2M6QdOa","Chimp",1,0.4,8.668,NA,0,0,"No_AI",1
"718",27,0,0,3,4,0.6,0.4,1,0,1,2,0,"R_1OUhaHX2ruEcKJT","Chimp",1,0,8.76,NA,0,0,"No_AI",1
"719",38,1,0,4,5,0.2,0,1,1,1,3,1,"R_1Q48jAD4pTY0iwE","Chimp",0,0.4,7.329,NA,0,0,"No_AI",1
"720",27,1,1,4,5,0.2,0,1,1,1,3,1,"R_29ay5nG6FZMFmIO","Chimp",1,0.6,9.599,NA,0,0,"No_AI",1
"721",20,0,0,2,2,0.6,0,1,1,1,3,1,"R_1kZXPjgdTdh1AjP","Chimp",1,0.6,19.441,NA,0,0,"No_AI",1
"722",23,1,0,2,4,0.4,0,1,1,1,3,1,"R_SMYK1tVcbNmEcTL","Chimp",1,0.6,12.444,NA,0,0,"No_AI",1
"723",36,1,1,4,4,0.4,0,1,1,1,3,1,"R_1pVVZ3s1CXu4QaD","Chimp",0,0.4,58.423,NA,0,0,"No_AI",1
"724",18,0,0,2,4,0.2,0.4,1,1,1,3,1,"R_1gdxr3201bY7lCK","Chimp",1,0,6.636,NA,0,0,"No_AI",1
"725",22,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_3OcZLD9v026y7mT","Chimp",0,0.6,13.242,NA,0,0,"No_AI",1
"726",18,0,1,5,4,0.4,0.4,1,1,1,3,1,"R_2DSqmhukIDHwKq0","Chimp",1,0.8,6.002,NA,0,0,"No_AI",1
"727",31,0,0,5,4,0.2,0,1,1,1,3,1,"R_2S2MzXJuLzJTOFy","Chimp",1,0.8,6.035,NA,0,0,"No_AI",1
"728",39,1,0,4,2,0.4,0.2,1,1,1,3,1,"R_1nOZBpHU8HVRcH4","Chimp",1,0.4,11.864,NA,0,0,"No_AI",1
"729",38,1,1,4,4,0.8,0.2,1,0,0,1,0,"R_3PN5vXNaw42oN8v","Chimp",0,0.6,4.495,NA,0,0,"No_AI",1
"730",21,0,0,4,3,0.2,0.2,1,1,1,3,1,"R_6s2aZB6FLy5MkCt","Chimp",1,0.8,45.505,NA,0,0,"No_AI",1
"731",52,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_115550r3jsDbEz3","Chimp",0,0.4,12.696,NA,0,0,"No_AI",1
"732",26,1,0,4,4,0.4,0.2,1,1,1,3,1,"R_3RykCmjgM2Us0yf","Chimp",0,0.6,12.102,NA,0,0,"No_AI",1
"733",36,1,1,2,2,0.6,0,0,1,1,2,0,"R_2QMz6qy0Rw9fREh","Chimp",1,0.6,8.9,NA,0,0,"No_AI",1
"734",31,0,1,4,4,0.6,0.2,1,0,0,1,0,"R_2OIUJ9msNibA5yl","Chimp",1,0.4,5.607,NA,0,0,"No_AI",1
"735",27,0,1,4,2,0.6,0.4,0,1,1,2,0,"R_3sdHLxIfsyO8mug","Chimp",1,0.4,5.084,NA,0,0,"No_AI",1
"736",38,0,1,4,2,0.6,0.4,1,1,1,3,1,"R_2agDKb9RVaB7Fmr","Chimp",1,1,6.858,NA,0,0,"No_AI",1
"737",51,1,0,2,4,0.4,0.2,1,1,1,3,1,"R_3ERXkInRZ4NtkC1","Chimp",1,1,4.528,NA,0,0,"No_AI",1
"738",23,1,0,2,4,0.4,0,1,1,1,3,1,"R_wYU8Ay6n4JYZCWl","Chimp",1,1,7.361,NA,0,0,"No_AI",1
"739",32,0,0,4,3,0.8,0,1,0,1,2,0,"R_3kjGeZPZPhdUmWe","Chimp",1,1,3.809,NA,0,0,"No_AI",1
"740",50,0,1,5,2,1,0.6,1,0,1,2,0,"R_2YxhIfMLMuBu5Yw","Chimp",1,1,12.172,NA,0,0,"No_AI",1
"741",55,1,1,5,5,0.2,0.2,1,0,1,2,0,"R_2ygfLUFaggmBQaK","Chimp",0,0.4,10.294,NA,0,0,"No_AI",1
"742",21,1,1,4,3,0.6,0,1,1,1,3,1,"R_2TYkTN8cgPC5ukE","Chimp",1,0.6,13.783,NA,0,0,"No_AI",1
"743",41,0,0,4,2,0.8,0,1,1,1,3,1,"R_p3rnbbpcsldDCsp","Chimp",1,0.8,71.641,NA,0,0,"No_AI",1
"744",28,0,0,4,4,0.4,0,1,1,1,3,1,"R_2sdpWvbS4vVLQYY","Chimp",0,0.2,29.948,NA,0,0,"No_AI",1
"745",31,1,0,1,4,0.8,0.6,1,1,1,3,1,"R_bCuE4HUBiyUmrmx","Chimp",1,1,5.292,NA,0,0,"No_AI",1
"746",23,1,0,2,4,0,0,1,1,1,3,1,"R_vGrVNIqJgvPHmYp","Chimp",1,0.6,11.623,NA,0,0,"No_AI",1
"747",42,1,0,NA,3,0.6,0.2,1,1,1,3,1,"R_9TvQFQN6JowGJbz","Chimp",0,0.4,11.399,NA,0,0,"No_AI",1
"748",20,0,0,2,4,0.2,0.2,1,1,1,3,1,"R_2fjJvTfW1wxZm0c","Chimp",0,0.2,41.213,NA,0,0,"No_AI",1
"749",19,0,0,4,2,0.6,0.6,1,1,1,3,1,"R_3KMw41QeLaG8F5G","Chimp",1,0.6,9.726,NA,0,0,"No_AI",1
"750",28,0,0,4,4,0.4,0,1,1,1,3,1,"R_26a7Z2nt3ik3UYi","Chimp",1,0.4,9.949,NA,0,0,"No_AI",1
"751",22,0,0,4,2,0.4,0.6,1,1,1,3,1,"R_3IbpMYJLNBPTLlE","Chimp",1,0.4,9.278,NA,0,0,"No_AI",1
"752",29,1,0,4,2,0.2,0,1,1,1,3,1,"R_3hEMc65WpXlRZpg","Chimp",0,0.2,8.394,NA,0,0,"No_AI",1
"753",46,1,1,4,4,0.4,0,1,0,1,2,0,"R_3LbwGB5jY4v2Hi5","Chimp",0,0.4,11.807,NA,0,0,"No_AI",1
"754",18,0,1,4,5,0.6,0,1,1,1,3,1,"R_2fpUYuvpZc7hfeR","Chimp",0,1,7.409,NA,0,0,"No_AI",1
"755",25,0,0,3,1,0,0,1,0,1,2,0,"R_12fKlLECgwF0NDe","Chimp",0,1,5.203,NA,0,0,"No_AI",1
"756",22,0,0,4,4,0.2,0.2,1,1,1,3,1,"R_Y4ysrIQ1Gqgqw8h","Chimp",1,0.2,9.611,NA,0,0,"No_AI",1
"757",38,1,1,4,3,0.4,0.2,1,1,1,3,1,"R_5sEfHinUXUiuFbP","Chimp",0,0.2,7.136,NA,0,0,"No_AI",1
"758",32,0,0,4,4,0.4,0.2,1,1,1,3,1,"R_3kNT5kFcHFCPJhT","Chimp",1,0.6,6.623,NA,0,0,"No_AI",1
"759",54,0,1,4,2,1,0.6,1,0,1,2,0,"R_1l42OqVwnYdxJ8f","Chimp",1,1,6.062,NA,0,0,"No_AI",1
"760",31,0,0,2,4,0.6,0.4,1,1,1,3,1,"R_23fwKuhlm4g9dwA","Chimp",1,0.2,36.309,NA,0,0,"No_AI",1
"761",33,0,0,2,4,0.6,0.2,1,1,1,3,1,"R_272JFncaVZ9WFdK","Chimp",1,0.4,15.546,NA,0,0,"No_AI",1
"762",19,0,1,3,3,0.6,0.4,1,1,1,3,1,"R_a4Y80TR5C45yB4B","Chimp",1,0.8,11.463,NA,0,0,"No_AI",1
"763",54,1,0,5,4,0.2,0.2,1,0,1,2,0,"R_2amByEI6KR7T1AS","Chimp",0,0.8,10.519,NA,0,0,"No_AI",1
"764",20,0,0,4,4,0.8,0.2,1,0,1,2,0,"R_eJXJ1RugnblJow9","Chimp",0,1,21.571,NA,0,0,"No_AI",1
"765",48,1,0,2,4,0.4,0.6,1,0,1,2,0,"R_1OEaXiF6Xs42rsn","Chimp",1,0.6,11.306,NA,0,0,"No_AI",1
"766",36,0,1,2,2,0.6,0.2,1,0,1,2,0,"R_1QtQoMjy78LyoDf","Chimp",1,0.6,12.181,NA,0,0,"No_AI",1
"767",33,1,1,4,2,0.6,0.2,1,1,1,3,1,"R_307OQjs96WIEAX4","Chimp",1,1,14.401,NA,0,0,"No_AI",1
"768",46,1,0,4,3,0.2,0.2,1,1,1,3,1,"R_yUtpzqHZBZbfO5r","Chimp",0,0.4,54.117,NA,0,0,"No_AI",1
"769",38,0,0,4,3,0.6,0.6,1,1,1,3,1,"R_2SDNwJSlNDzQKI4","Chimp",1,0.8,13.608,NA,0,0,"No_AI",1
"770",32,1,0,4,2,1,0.6,1,0,1,2,0,"R_2ygcqvOse7AxPfH","Chimp",1,1,29.296,NA,0,0,"No_AI",1
"771",25,1,1,4,3,0.6,0.2,1,1,1,3,1,"R_wUgyZabqSwDA4Y9","Chimp",0,0.8,5.824,NA,0,0,"No_AI",1
"772",18,0,0,3,2,0.2,0,0,0,1,1,0,"R_2E4NwdSazRP4TGE","Chimp",1,0.4,12.454,NA,0,0,"No_AI",1
"773",33,0,0,3,2,0.8,0,1,0,1,2,0,"R_3Dv90Lfjh1tTgL6","Chimp",1,1,11.235,NA,0,0,"No_AI",1
"774",58,1,1,4,4,0.2,0,1,0,1,2,0,"R_tLjwQQjei5qIBMt","Chimp",0,0.8,10.876,NA,0,0,"No_AI",1
"775",24,1,0,4,4,0.6,0,1,1,1,3,1,"R_2dzjMKw6OPvPipm","Chimp",0,0.6,23.732,NA,0,0,"No_AI",1
"776",29,0,1,4,4,0.4,0.2,1,1,1,3,1,"R_2So8JUQIsrbVu8K","Chimp",1,0.4,17,NA,0,0,"No_AI",1
"777",19,0,0,4,1,0.2,0,1,1,1,3,1,"R_1Iv1VxxfEO91KYT","Chimp",0,0,7.319,NA,0,0,"No_AI",1
"778",18,0,1,4,2,0.4,0,0,1,1,2,0,"R_3NWFiWcxIRu5vX2","Chimp",0,0.6,6.437,NA,0,0,"No_AI",1
"779",32,1,1,5,4,0.6,0.6,1,0,1,2,0,"R_Qg0pW0MrwzTlZvj","Chimp",0,1,11.135,NA,0,0,"No_AI",1
"780",32,1,1,5,4,0.6,0.6,1,0,1,2,0,"R_1BY4TZBPcDxBXCI","Chimp",0,0.6,28.858,NA,0,0,"No_AI",1
"781",36,0,1,5,1,0.4,0.4,1,1,1,3,1,"R_1pyUT2xKq7tDArL","Chimp",1,0.6,25.352,NA,0,0,"No_AI",1
"782",49,0,1,3,4,0.8,0.4,1,1,1,3,1,"R_10BJzh2xkqkXP9G","Chimp",1,0.8,10.267,NA,0,0,"No_AI",1
"783",34,1,1,2,3,0.2,0,1,1,1,3,1,"R_0wkGlbEsBo72LBv","Chimp",1,0.8,4.685,NA,0,0,"No_AI",1
"784",25,0,0,2,3,0.6,0.2,1,1,1,3,1,"R_1qUHBLbY2RlvVOV","Chimp",1,0.6,19.69,NA,0,0,"No_AI",1
"785",34,1,1,4,4,0.8,0.4,1,1,1,3,1,"R_QgY8hyXx0Pmc1dD","Chimp",0,0.8,6.718,NA,0,0,"No_AI",1
"786",33,1,0,3,3,0.2,0.2,1,0,0,1,0,"R_roGerEtWcV6TRNT","Chimp",0,0.4,32.458,NA,0,0,"No_AI",1
"787",44,1,1,4,4,0.4,0.4,1,1,1,3,1,"R_3jfxfISpaswm605","Chimp",1,0.2,24.411,NA,0,0,"No_AI",1
"788",35,0,0,5,1,0.6,0.6,1,0,0,1,0,"R_sNiUXsAQHUF0U9j","Chimp",0,1,21.849,NA,0,0,"No_AI",1
"789",27,0,0,4,2,1,1,1,1,1,3,1,"R_2uwzNn25d3H6Mu0","Chimp",0,1,18.084,NA,0,0,"No_AI",1
"790",57,1,0,4,4,0.6,0.2,1,1,1,3,1,"R_1OplfLWAJhmVrNk","Chimp",0,0.6,640.479,NA,0,0,"No_AI",1
"791",24,0,1,3,3,0.4,0.4,1,0,1,2,0,"R_3qsXvPziWMVXlCs","Chimp",1,0.4,11.647,NA,0,0,"No_AI",1
"792",31,1,1,4,1,0.4,0.4,1,1,1,3,1,"R_1o84p7QZFHNiUOh","Chimp",1,1,8.083,NA,0,0,"No_AI",1
"793",37,0,0,4,4,0.4,0.2,1,1,1,3,1,"R_OliIl76lWVWnUEp","Chimp",1,0.2,40.669,NA,0,0,"No_AI",1
"794",64,0,0,4,4,0.2,0,1,1,1,3,1,"R_C1C5ojO7jGgIqml","Chimp",1,1,10.191,NA,0,0,"No_AI",1
"795",47,0,0,4,4,0.8,0.2,1,1,1,3,1,"R_2vk6MQHU9u5Khfz","Chimp",1,0.4,17.601,NA,0,0,"No_AI",1
"796",32,1,1,4,4,0.8,0,1,1,1,3,1,"R_w5d7tiTJJco0Bxv","Chimp",1,0.8,4.972,NA,0,0,"No_AI",1
"797",45,1,0,2,4,0.6,0,1,1,1,3,1,"R_1HoVpK2zrJ4h2Da","Chimp",1,1,1290.73,NA,0,0,"No_AI",1
"798",51,1,1,4,2,0.6,0.4,1,1,1,3,1,"R_3Pe0OlQn2SyMRge","Chimp",0,0.8,14.884,NA,0,0,"No_AI",1
"799",33,1,1,5,5,0.4,0.4,1,1,1,3,1,"R_1floJHnSj3EIGBW","Chimp",1,0.6,24.937,NA,0,0,"No_AI",1
"800",40,1,0,5,3,0.2,0.2,1,1,1,3,1,"R_3smiF6LXktgnfF6","Chimp",1,0.4,10.344,NA,0,0,"No_AI",1
"801",40,1,1,4,4,0.4,0,1,1,1,3,1,"R_9z8DUlB3BC9anEB","Chimp",1,0.4,10.3,NA,0,0,"No_AI",1
"802",25,0,0,3,4,0.6,0,1,0,1,2,0,"R_3ND8S7eFPywQ0XG","Chimp",1,0.6,6.682,NA,0,0,"No_AI",1
"803",25,1,0,2,4,0.6,0,1,1,1,3,1,"R_1N2efRTviFlAoWu","Chimp",1,1,6.768,NA,0,0,"No_AI",1
"804",51,1,0,4,1,0.6,0.2,1,1,1,3,1,"R_3GqPPwHEwMIkCSF","Chimp",0,1,6.541,NA,0,0,"No_AI",1
"805",22,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_22mqvTFwijCFDOC","Gset",0,0.6,5.226,NA,0,0,"No_AI",1
"806",58,1,0,2,4,0.2,0,0,1,1,2,0,"R_vr9oYzUEhrjrmAF","Gset",0,0.6,9.789,NA,0,0,"No_AI",1
"807",18,0,0,3,3,0.6,0.4,1,0,1,2,0,"R_1eVGQkDn4wmTveD","Gset",0,0.2,15.53,NA,0,0,"No_AI",1
"808",59,0,0,3,2,0.4,0,1,1,1,3,1,"R_9SmL2ZpD54Eow3T","Gset",0,0.4,9.911,NA,0,0,"No_AI",1
"809",30,0,0,3,3,0.6,0.4,1,1,1,3,1,"R_2yegKpfProRdTHs","Gset",0,0.2,7.337,NA,0,0,"No_AI",1
"810",30,1,0,5,4,0,0,1,1,1,3,1,"R_3rSwlBik2Gfkh5B","Gset",0,0,21.529,NA,0,0,"No_AI",1
"811",24,1,1,5,5,0.4,0.2,1,1,1,3,1,"R_1EiEj4FyRqbuA40","Gset",0,0,5.942,NA,0,0,"No_AI",1
"812",18,0,1,3,3,0.6,0.2,1,1,0,2,0,"R_3iyQxtIShxHleOm","Gset",0,0.2,10.338,NA,0,0,"No_AI",1
"813",23,0,1,4,3,0.6,0,1,1,1,3,1,"R_3gTWxd8okkHqgWE","Gset",0,0.6,9.432,NA,0,0,"No_AI",1
"814",21,0,1,4,1,0.4,0.2,1,1,1,3,1,"R_0P91reh8CsGYQIV","Gset",0,1,8.79,NA,0,0,"No_AI",1
"815",20,0,0,4,2,0.8,0.6,1,0,0,1,0,"R_2WGM38KGUDeGLkc","Gset",0,0.4,13.366,NA,0,0,"No_AI",1
"816",31,1,1,4,4,0.8,0,1,1,1,3,1,"R_1K3CAo2kTuUk5pJ","Gset",0,0.2,28.261,NA,0,0,"No_AI",1
"817",21,0,0,2,2,0.4,0.4,1,1,1,3,1,"R_2aY973l52plt7Bv","Gset",0,0.2,8.378,NA,0,0,"No_AI",1
"818",23,0,1,2,3,0.4,0.2,1,1,1,3,1,"R_1N2EC9A3NcCumLn","Gset",0,0.4,12.65,NA,0,0,"No_AI",1
"819",26,1,1,2,5,0,0,1,1,1,3,1,"R_UxNdIEuBcSD4Jnr","Gset",0,0.2,7.193,NA,0,0,"No_AI",1
"820",22,1,1,2,4,0.4,0,1,1,1,3,1,"R_9XEw40pHMWQvsel","Gset",0,0.8,6.428,NA,0,0,"No_AI",1
"821",46,1,0,5,2,0.4,0.2,1,1,1,3,1,"R_2ClcZpBJkRng4bF","Gset",0,0.6,11.767,NA,0,0,"No_AI",1
"822",26,1,0,2,3,0.4,0.2,1,0,1,2,0,"R_w7z6QyyjQbmgn4t","Gset",0,0.2,7.694,NA,0,0,"No_AI",1
"823",25,1,0,4,4,0.4,0,1,1,1,3,1,"R_0CEZexeez6PmpY5","Gset",0,0.8,14.993,NA,0,0,"No_AI",1
"824",33,1,1,2,2,0.4,0.2,1,1,1,3,1,"R_wZSfcAGv5NaiceJ","Gset",0,0.4,13.048,NA,0,0,"No_AI",1
"825",41,0,1,4,4,0.2,0,1,1,1,3,1,"R_uknfXYnH7IEu6xb","Gset",0,0,21.405,NA,0,0,"No_AI",1
"826",30,0,1,3,2,0.4,0.4,1,0,1,2,0,"R_3KwJ0CY6mYNnCWX","Gset",0,0.2,19.444,NA,0,0,"No_AI",1
"827",23,0,1,3,2,0.2,0,1,1,1,3,1,"R_2VCRRO3FlQGg4yf","Gset",0,0.4,16.513,NA,0,0,"No_AI",1
"828",35,1,0,4,4,0.4,0,1,1,1,3,1,"R_3GllcSVAbWgPJc6","Gset",0,0.2,8.13,NA,0,0,"No_AI",1
"829",27,0,1,4,3,0.6,0,1,0,1,2,0,"R_PTHzERZQpfZFYLT","Gset",0,0.6,11.872,NA,0,0,"No_AI",1
"830",20,0,0,3,4,0.6,0,1,1,1,3,1,"R_XRkHP28XftIToGZ","Gset",0,0.6,7.195,NA,0,0,"No_AI",1
"831",59,0,0,1,2,1,0.4,1,1,1,3,1,"R_2Xii2SX9yhNcbdr","Gset",0,0.2,39.119,NA,0,0,"No_AI",1
"832",23,0,1,4,2,0.4,0.2,1,1,1,3,1,"R_2OOWqGVsHSMpKYP","Gset",0,0.4,14.98,NA,0,0,"No_AI",1
"833",21,0,1,4,4,0.4,0,1,1,1,3,1,"R_r9FFDydNduScHYZ","Gset",0,0.8,12.654,NA,0,0,"No_AI",1
"834",22,1,1,3,2,0.4,0.2,1,1,1,3,1,"R_21zzGKM7iwBK4ro","Gset",0,0.2,9.991,NA,0,0,"No_AI",1
"835",28,0,0,5,4,0.6,0.2,1,1,1,3,1,"R_27xRjOXD126VLMu","Gset",0,0,6.886,NA,0,0,"No_AI",1
"836",36,1,1,4,4,0.6,0,0,1,1,2,0,"R_1rluEh5Zo5QIoAJ","Gset",0,0,8.513,NA,0,0,"No_AI",1
"837",25,0,0,2,4,0.8,0.2,1,0,1,2,0,"R_3MDznKTUj3fvOxW","Gset",0,0.2,9.371,NA,0,0,"No_AI",1
"838",38,0,1,2,3,0.4,0,1,0,1,2,0,"R_1I4rKEIgLpt3GuB","Gset",0,0.6,18.291,NA,0,0,"No_AI",1
"839",20,0,1,3,2,0.4,0.2,1,1,1,3,1,"R_DpkR6vZ2iL5rMn7","Gset",0,0.6,12.101,NA,0,0,"No_AI",1
"840",19,0,1,1,4,0.6,0,1,1,1,3,1,"R_1QtlhAsDepwI9RN","Gset",0,1,5.899,NA,0,0,"No_AI",1
"841",28,1,0,1,4,0.2,0,1,1,1,3,1,"R_1F9rPW57TS2Nz7j","Gset",0,0,13.317,NA,0,0,"No_AI",1
"842",25,1,1,3,NA,0.6,0.2,1,1,1,3,1,"R_3RkCeoxW3QHvbUE","Gset",0,1,8.038,NA,0,0,"No_AI",1
"843",18,0,0,4,2,0.4,0,1,1,1,3,1,"R_2TEFTZFF7BLVxFe","Gset",0,1,7.149,NA,0,0,"No_AI",1
"844",29,1,1,4,2,0.4,0.4,1,1,1,3,1,"R_27JC9L7yPkmOEt5","Gset",0,0.6,11.942,NA,0,0,"No_AI",1
"845",30,1,0,4,4,0.6,0,1,1,1,3,1,"R_110gucIytMMzhRT","Gset",0,0.4,6.408,NA,0,0,"No_AI",1
"846",25,0,0,3,4,0.6,0,1,1,1,3,1,"R_6yDv4POVNnikrzH","Gset",0,0.2,13.42,NA,0,0,"No_AI",1
"847",20,0,1,2,4,1,0,1,1,1,3,1,"R_3Eh61fVL4wYbZBY","Gset",0,0.2,11.108,NA,0,0,"No_AI",1
"848",27,1,1,3,2,0.6,0.2,1,1,1,3,1,"R_1Kfj7417wIlqllb","Gset",0,0.8,10.115,NA,0,0,"No_AI",1
"849",37,1,0,4,2,0.6,0.6,1,1,1,3,1,"R_sHJu8Tm2ys4fFsZ","Gset",0,0.8,21.563,NA,0,0,"No_AI",1
"850",24,1,1,4,4,0.6,0,1,1,1,3,1,"R_31HNMw1wqj2Q5lP","Gset",0,0.4,13.202,NA,0,0,"No_AI",1
"851",27,1,0,2,4,0.4,0.2,1,1,1,3,1,"R_zVwVCcoJbKqVHyN","Gset",0,0.4,11.549,NA,0,0,"No_AI",1
"852",39,1,1,5,2,0.8,0.6,1,1,1,3,1,"R_PGVws6TJenVHYpr","Gset",0,0.2,15.748,NA,0,0,"No_AI",1
"853",20,0,1,3,4,0,0,1,1,1,3,1,"R_1FG34AxEY8JntO3","Gset",0,0,12.569,NA,0,0,"No_AI",1
"854",32,1,1,4,2,0.2,0,1,1,1,3,1,"R_3dTedqThDLeKo53","Gset",0,0.4,7.025,NA,0,0,"No_AI",1
"855",28,1,1,4,2,0.8,0.4,1,1,1,3,1,"R_1PS13gNhqWQkAzM","Gset",0,0.4,10.216,NA,0,0,"No_AI",1
"856",41,1,0,3,5,0.2,0,1,1,1,3,1,"R_XRFV1wd3KSh8w7L","Gset",0,0.2,12.14,NA,0,0,"No_AI",1
"857",57,0,0,2,4,0.2,0.4,1,0,1,2,0,"R_3D8ybG7SsU7w4jB","Gset",0,0.2,11.805,NA,0,0,"No_AI",1
"858",40,0,0,4,2,0.4,0.4,1,1,1,3,1,"R_tYXg6mdF9O0QPrX","Gset",0,0.2,7.715,NA,0,0,"No_AI",1
"859",28,1,1,2,4,0.6,0,1,1,1,3,1,"R_2dmOmqHlo0Qznkx","Gset",0,0.4,8.926,NA,0,0,"No_AI",1
