"","ResponseId","age","college","male_num","AI_trust_num","Task_diff_num","Dmn_know_a_num","Dmn_know_p_num","atn_ch","accuracy","confidence","time_taken","AI_use","AI","bar"
"1","R_22mqvTFwijCFDOC",22,0,1,3,2,0.4,0.2,1,0.315789473684211,0.431578947368421,10.9786842105263,NA,0,0
"2","R_vr9oYzUEhrjrmAF",58,1,0,2,4,0.2,0,0,0.105263157894737,0.442105263157895,10.4512631578947,NA,0,0
"3","R_1eVGQkDn4wmTveD",18,0,0,3,3,0.6,0.4,0,0.0526315789473684,0.294736842105263,14.8084736842105,NA,0,0
"4","R_9SmL2ZpD54Eow3T",59,0,0,3,2,0.4,0,1,0.263157894736842,0.294736842105263,12.0787368421053,NA,0,0
"5","R_2yegKpfProRdTHs",30,0,0,3,3,0.6,0.4,1,0.210526315789474,0.368421052631579,16.0116842105263,NA,0,0
"6","R_3rSwlBik2Gfkh5B",30,1,0,5,4,0,0,1,0.315789473684211,0.221052631578947,11.2945263157895,NA,0,0
"7","R_1EiEj4FyRqbuA40",24,1,1,5,5,0.4,0.2,1,0.315789473684211,0.431578947368421,13.9706842105263,NA,0,0
"8","R_3iyQxtIShxHleOm",18,0,1,3,3,0.6,0.2,0,0.368421052631579,0.210526315789474,11.1222105263158,NA,0,0
"9","R_3gTWxd8okkHqgWE",23,0,1,4,3,0.6,0,1,0.263157894736842,0.547368421052632,10.9127368421053,NA,0,0
"10","R_0P91reh8CsGYQIV",21,0,1,4,1,0.4,0.2,1,0.315789473684211,0.578947368421053,11.6281052631579,NA,0,0
"11","R_2WGM38KGUDeGLkc",20,0,0,4,2,0.8,0.6,0,0.368421052631579,0.526315789473684,8.63657894736842,NA,0,0
"12","R_1K3CAo2kTuUk5pJ",31,1,1,4,4,0.8,0,1,0.105263157894737,0.378947368421053,7.49057894736842,NA,0,0
"13","R_2aY973l52plt7Bv",21,0,0,2,2,0.4,0.4,1,0.315789473684211,0.452631578947368,7.96563157894737,NA,0,0
"14","R_1N2EC9A3NcCumLn",23,0,1,2,3,0.4,0.2,1,0.157894736842105,0.305263157894737,8.48947368421053,NA,0,0
"15","R_UxNdIEuBcSD4Jnr",26,1,1,2,5,0,0,1,0.263157894736842,0.284210526315789,7.26,NA,0,0
"16","R_9XEw40pHMWQvsel",22,1,1,2,4,0.4,0,1,0.315789473684211,0.442105263157895,9.68136842105263,NA,0,0
"17","R_2ClcZpBJkRng4bF",46,1,0,5,2,0.4,0.2,1,0.421052631578947,0.347368421052632,13.0574210526316,NA,0,0
"18","R_w7z6QyyjQbmgn4t",26,1,0,2,3,0.4,0.2,0,0.263157894736842,0.221052631578947,8.54621052631579,NA,0,0
"19","R_0CEZexeez6PmpY5",25,1,0,4,4,0.4,0,1,0.263157894736842,0.568421052631579,8.6721052631579,NA,0,0
"20","R_wZSfcAGv5NaiceJ",33,1,1,2,2,0.4,0.2,1,0.421052631578947,0.378947368421053,10.8653684210526,NA,0,0
"21","R_uknfXYnH7IEu6xb",41,0,1,4,4,0.2,0,1,0.263157894736842,0.326315789473684,13.2854736842105,NA,0,0
"22","R_3KwJ0CY6mYNnCWX",30,0,1,3,2,0.4,0.4,0,0.473684210526316,0.347368421052632,12.2657368421053,NA,0,0
"23","R_2VCRRO3FlQGg4yf",23,0,1,3,2,0.2,0,1,0.315789473684211,0.242105263157895,14.3452105263158,NA,0,0
"24","R_3GllcSVAbWgPJc6",35,1,0,4,4,0.4,0,1,0.315789473684211,0.294736842105263,9.12252631578947,NA,0,0
"25","R_PTHzERZQpfZFYLT",27,0,1,4,3,0.6,0,0,0.315789473684211,0.305263157894737,11.9723157894737,NA,0,0
"26","R_XRkHP28XftIToGZ",20,0,0,3,4,0.6,0,1,0.263157894736842,0.431578947368421,6.13847368421053,NA,0,0
"27","R_2Xii2SX9yhNcbdr",59,0,0,1,2,1,0.4,1,0.263157894736842,0.526315789473684,15.1704210526316,NA,0,0
"28","R_2OOWqGVsHSMpKYP",23,0,1,4,2,0.4,0.2,1,0.263157894736842,0.336842105263158,26.8534210526316,NA,0,0
"29","R_r9FFDydNduScHYZ",21,0,1,4,4,0.4,0,1,0.368421052631579,0.336842105263158,11.3224736842105,NA,0,0
"30","R_21zzGKM7iwBK4ro",22,1,1,3,2,0.4,0.2,1,0.368421052631579,0.357894736842105,10.1302631578947,NA,0,0
"31","R_27xRjOXD126VLMu",28,0,0,5,4,0.6,0.2,1,0.157894736842105,0.263157894736842,7.72405263157895,NA,0,0
"32","R_1rluEh5Zo5QIoAJ",36,1,1,4,4,0.6,0,0,0.315789473684211,0.315789473684211,7.34952631578947,NA,0,0
"33","R_3MDznKTUj3fvOxW",25,0,0,2,4,0.8,0.2,0,0.263157894736842,0.284210526315789,6.45089473684211,NA,0,0
"34","R_1I4rKEIgLpt3GuB",38,0,1,2,3,0.4,0,0,0.157894736842105,0.6,11.2770526315789,NA,0,0
"35","R_DpkR6vZ2iL5rMn7",20,0,1,3,2,0.4,0.2,1,0.157894736842105,0.357894736842105,8.37147368421053,NA,0,0
"36","R_1QtlhAsDepwI9RN",19,0,1,1,4,0.6,0,1,0.210526315789474,0.315789473684211,5.34452631578947,NA,0,0
"37","R_1F9rPW57TS2Nz7j",28,1,0,1,4,0.2,0,1,0.263157894736842,0.221052631578947,8.12689473684211,NA,0,0
"38","R_3RkCeoxW3QHvbUE",25,1,1,3,NA,0.6,0.2,1,0.105263157894737,0.610526315789474,14.7387368421053,NA,0,0
